CollectionId,CollectionDate,Region,WasteType,CollectionMethod,VehicleType,FuelType,RouteDistanceKm,RouteDurationMin,FuelUsedLiters,HouseholdsServed,BinsCollected,NumberOfBinsPerHousehold,PopulationDensity,AverageHouseholdIncomeUSD,EstimatedWeightKg,WeightCollectedKg,ContaminationRatePct,DiversionRatePct,MissedCollections,CostUSD,CO2EmissionsKg
9D12BD0B-D89A-4A4D-9D03-A2B4A082A787,2021-09-01,West,Recyclable,DropOff,RecyclingTruck,Diesel,220.0,549.9,88.46,46,41,3,1253.4,62397.0,395.9,366.7,18.25,69.8,0,716.61,237.06
980D5054-6BB2-447D-953F-F3570AC72946,2022-03-25,North,Household,DropOff,Compactor,Diesel,196.55,448.0,83.0,178,155,2,5012.5,54491.0,2838.7,2720.2,4.24,22.75,0,620.75,222.45
4E725AB2-42D6-4785-9700-FD1B9EA96105,2024-03-07,North,Household,Curbside,Compactor,CNG,220.0,406.8,89.0,97,84,4,2331.1,70945.0,1594.9,1612.1,0.0,19.93,0,573.7,169.11
5D867053-2CB1-41B0-95CD-EC9FCF9F0714,2021-09-28,East,Recyclable,DropOff,RecyclingTruck,Diesel,220.0,464.8,92.92,78,79,1,2274.7,40111.0,602.7,582.3,21.49,63.39,0,651.24,249.03
980E5A8C-C53F-48DC-B01A-BDE5A0C7CA21,2021-12-11,South,Hazardous,Commercial,VacuumTruck,Diesel,220.0,514.4,103.12,58,57,3,1208.9,31462.0,168.5,161.3,9.2,3.67,1,750.92,276.35
455A152C-7D43-4BC4-98A9-2E39C220580E,2023-04-26,Central,Recyclable,Curbside,RecyclingTruck,CNG,207.5,541.8,89.75,131,116,3,4975.0,67211.0,768.6,780.8,11.51,82.16,0,702.68,170.52
157495D0-BE26-45CB-8F57-771B09428B22,2022-01-24,South,Household,Curbside,Compactor,Diesel,220.0,524.4,88.54,85,75,2,2029.2,57781.0,1249.0,1066.8,5.01,20.13,2,749.59,237.29
0E11AEF3-32CC-48E8-A38A-D4505D68C85D,2022-01-30,North,Household,Curbside,Compactor,Diesel,220.0,442.3,82.8,136,133,3,2154.9,41933.0,1724.6,1669.2,0.0,5.28,0,603.05,221.9
45B3190B-4294-4474-81AF-A61C5FCF3508,2021-07-08,Central,Household,Curbside,Compactor,Diesel,220.0,582.9,80.98,172,158,1,4764.4,116458.0,1776.3,1702.6,2.51,19.98,2,769.11,217.03
2423491D-1A47-4694-B92F-67AB47B34EA0,2021-10-05,Central,Organic,Curbside,Compactor,CNG,167.86,362.5,50.49,306,263,3,6177.6,94099.0,2642.8,2552.3,11.84,71.66,0,485.71,95.94
322837CA-8AA6-4356-B8D9-16ABF4BBDE9C,2024-07-12,East,Recyclable,Curbside,RecyclingTruck,Diesel,220.0,522.8,104.32,119,109,4,3008.7,57651.0,857.8,714.8,11.14,92.28,0,707.71,279.57
8233E20B-904D-424D-83C6-11FA78AF24EB,2023-10-04,North,Recyclable,Curbside,Compactor,Electric,220.0,475.4,0.0,27,24,4,1272.4,73605.0,191.2,179.7,16.98,80.36,1,606.0,0.0
0F586E4F-1006-4A32-A425-4874A166DA1D,2021-04-07,West,Household,DropOff,Compactor,Diesel,220.0,425.2,108.29,83,72,1,1984.1,35075.0,1107.9,1152.4,4.06,7.78,0,656.29,290.23
8BA8E08B-190A-4B53-9DBF-54FA0AC27D49,2024-01-04,South,Household,DropOff,Compactor,Diesel,220.0,436.9,94.59,80,73,2,2238.6,42211.0,1063.8,978.4,2.23,29.66,0,625.41,253.5
BC007AAA-3CB6-4EB6-8A74-5A4FDF7356F4,2022-10-18,West,Organic,Curbside,Compactor,Diesel,220.0,554.6,80.09,81,76,1,1703.2,36809.0,938.3,659.5,21.45,60.22,1,754.46,214.64
75A751D2-EEFC-4CCA-97DC-640FD44D8AA0,2023-08-10,South,Recyclable,Curbside,RecyclingTruck,CNG,220.0,495.0,64.78,55,55,2,1179.2,47040.0,382.3,409.3,19.9,72.86,2,682.02,123.07
FC9BF5EC-556E-4A9C-A7BF-53F5487C0751,2021-09-05,South,Construction,Commercial,Compactor,Diesel,220.0,413.7,118.6,63,58,3,1833.5,45497.0,3442.7,3182.1,8.31,27.6,2,681.96,317.84
371A9A9D-423A-4386-8E3B-7D6C15A15F51,2023-05-24,Central,Recyclable,Curbside,RecyclingTruck,Diesel,220.0,564.8,108.19,189,187,3,5801.2,47543.0,1252.7,689.9,9.66,73.42,0,802.54,289.95
DBB5EC46-F34E-49AD-9ACE-4420208C017E,2022-03-29,North,Household,Curbside,Compactor,Diesel,220.0,542.6,78.42,143,125,3,2204.3,41099.0,2489.7,2724.7,2.85,7.86,0,699.94,210.17
ED08DFB0-045C-464D-ADDF-F48D3D1149A4,2024-09-11,Central,Recyclable,Curbside,RecyclingTruck,Diesel,197.84,602.2,83.03,347,341,3,6951.5,58501.0,2331.1,2196.1,12.35,71.56,0,754.15,222.51
C99002AE-FE36-4737-A276-D95171A36481,2023-08-05,Central,Household,Curbside,Compactor,Diesel,181.54,522.9,59.19,396,381,4,8107.1,81441.0,5117.8,5203.0,0.0,32.08,1,676.13,158.62
5BD70E32-6E1D-4ADE-8BCF-AE4E869FC7BD,2023-12-12,North,Construction,Commercial,Compactor,Diesel,220.0,408.6,116.52,114,102,3,2505.6,29764.0,5416.5,5698.8,9.63,31.64,0,643.02,312.26
06BA7654-FA39-4664-971E-8C2A2FEBAFB2,2023-07-10,West,Organic,DropOff,Compactor,CNG,220.0,557.0,73.59,92,91,1,2459.5,38897.0,782.7,777.5,24.34,64.39,1,707.18,139.83
C4E47D77-BB81-4037-BDB7-2E7E87B89C3F,2021-04-22,West,Hazardous,Commercial,VacuumTruck,Diesel,220.0,578.7,120.63,111,110,1,2263.6,111856.0,416.4,423.9,0.21,16.56,0,815.81,323.28
4F9453F9-69D4-4A4D-AC1A-9CB21AB7290C,2021-12-30,East,Household,Curbside,Compactor,CNG,220.0,490.6,89.95,99,103,1,2472.8,148232.0,1313.0,1196.7,0.0,19.52,0,662.75,170.9
56081FF4-869A-41BA-9AD1-EB55D36E0FC6,2024-01-03,West,Household,Curbside,VacuumTruck,CNG,220.0,487.9,98.05,36,31,2,1569.9,42483.0,443.5,444.2,3.89,20.48,0,704.87,186.3
F42E07C0-1E3F-4456-A278-A41987DEF36C,2022-08-20,South,Recyclable,Curbside,RecyclingTruck,Diesel,220.0,424.4,94.38,90,87,3,1876.5,37552.0,581.5,590.2,20.26,65.22,2,642.28,252.95
CE18C8C9-A59B-4C48-9C0B-B96E59D35FC8,2023-04-15,West,Organic,Curbside,Compactor,Electric,220.0,494.0,0.0,55,51,1,1413.1,40158.0,399.9,414.5,14.47,71.99,0,562.18,0.0
61284DB2-0E9A-4B25-AA4B-6CF58B2906F5,2022-01-20,West,Organic,DropOff,Compactor,Diesel,220.0,423.2,89.46,78,72,4,1295.9,48769.0,719.1,745.2,9.68,75.01,2,630.14,239.76
895A1C83-AF0B-4786-98F4-4B627A32AEDA,2023-04-29,Central,Organic,Curbside,Compactor,CNG,220.0,519.8,79.85,341,308,3,5475.0,76739.0,2988.5,3056.3,16.08,62.87,1,676.17,151.72
ED9F2C13-29A1-4A7D-9089-028001657DA0,2021-09-17,North,Household,Curbside,Compactor,Diesel,220.0,469.1,87.21,105,106,4,1783.8,55294.0,1737.2,1233.1,0.0,28.26,2,680.22,233.72
10EA655C-0118-4538-A3DF-C388EE50785A,2022-05-15,Central,Recyclable,Curbside,RecyclingTruck,Electric,220.0,649.9,0.0,301,271,1,5461.7,70224.0,2351.9,2388.8,18.72,71.61,0,716.55,0.0
9A196B2B-AA12-43F3-B016-DE21F60AB040,2022-02-09,East,Household,DropOff,Compactor,CNG,220.0,618.7,86.14,133,121,3,2483.9,74471.0,1972.3,2020.9,1.97,21.18,1,780.62,163.67
616208D0-E83B-48F3-9523-503C54CF8EFD,2024-09-25,South,Construction,Commercial,FlatbedContainer,Diesel,220.0,574.6,99.81,54,52,1,2073.3,68261.0,3161.9,3152.4,8.05,28.27,2,803.97,267.49
5C6F59A4-5A8D-46FE-9DCA-F85535BDC983,2024-06-19,Central,Organic,Curbside,Compactor,Diesel,220.0,579.0,85.12,288,251,2,9008.4,86639.0,2052.5,1631.6,13.86,69.8,1,739.61,228.12
3BCF8F32-2016-4A9C-841E-70D6A49925FD,2022-02-03,Central,Construction,Commercial,FlatbedContainer,Electric,132.21,413.0,0.0,202,201,2,5105.0,76287.0,10730.9,10373.2,11.18,27.85,3,529.61,0.0
BC25D08A-176E-47AA-A5C9-5B5F2D71CA5F,2022-12-26,Central,Household,Curbside,Compactor,Diesel,220.0,493.3,119.1,365,347,3,7593.4,60478.0,3828.3,3740.6,1.77,28.59,1,683.45,319.18
23C256B8-2840-4D0A-B6CB-C65787DDD59F,2021-02-01,East,Construction,DropOff,FlatbedContainer,CNG,220.0,531.6,84.76,49,46,2,1073.0,37312.0,3162.8,3393.5,8.57,28.24,5,724.83,161.04
DC26441B-2A4B-4226-BD5B-9E297633AD97,2021-03-17,South,Organic,DropOff,Compactor,CNG,220.0,419.9,63.4,45,41,3,1632.1,47295.0,535.9,582.6,16.44,78.95,0,566.5,120.47
3CF4A5AF-9AAA-4561-BC33-FFB1342464D3,2022-05-28,West,Household,Curbside,VacuumTruck,Diesel,220.0,434.7,110.07,110,94,2,1877.5,43347.0,1421.7,1353.2,0.0,30.06,1,698.61,295.0
29959F69-08F5-498A-9A42-FF3EBF18AF2D,2022-09-10,North,Household,Curbside,Compactor,Diesel,220.0,484.4,87.38,103,98,2,1660.6,55850.0,1733.2,1754.2,0.16,21.07,2,709.26,234.17
575EB4A5-9BD2-431A-8FAA-45C25C0EA23E,2023-09-23,North,Hazardous,Commercial,VacuumTruck,Diesel,220.0,506.9,117.02,135,125,2,2907.1,76477.0,506.2,503.0,1.49,15.86,0,773.64,313.62
4112224B-7E84-46B5-8917-514D2C53B34A,2021-03-14,North,Recyclable,Curbside,RecyclingTruck,Diesel,212.36,496.9,111.39,75,76,1,2105.4,119029.0,508.9,500.2,15.48,71.46,0,690.58,298.53
9D051E19-D1EE-43E2-AC48-30E590828791,2021-05-09,South,Household,Curbside,Compactor,CNG,220.0,602.7,72.31,82,79,3,1191.2,66092.0,1108.2,1113.0,0.86,18.81,0,703.48,137.38
FBE944C8-7A6A-403A-B397-EE2E3838A594,2021-11-23,South,Household,Curbside,Compactor,Diesel,187.15,476.1,78.35,144,136,2,3152.8,58101.0,1885.5,1619.7,4.28,28.84,0,629.14,209.97
89B569CD-7AAC-4BC0-8415-C998D809F0DC,2021-04-23,East,Recyclable,Curbside,RecyclingTruck,Diesel,220.0,458.1,81.46,106,111,3,2090.3,58520.0,787.8,688.4,9.55,71.6,0,673.9,218.32
319E5680-8A4B-42C4-83E1-7FD39AA386A1,2022-05-30,South,Construction,Commercial,FlatbedContainer,Diesel,220.0,516.9,95.76,59,60,1,1457.7,27818.0,3814.1,4526.1,22.72,13.44,0,715.19,256.64
5A4C6467-4749-4466-9508-EEE90B2A0024,2023-06-13,Central,Household,Curbside,Compactor,Diesel,220.0,551.0,95.24,322,313,2,7450.2,97997.0,5439.5,5687.0,0.87,8.77,5,789.52,255.25
EAD86D3F-0A5F-42EA-B685-3F732D4F9889,2024-08-21,East,Organic,DropOff,Compactor,Diesel,220.0,629.9,109.1,144,126,1,2466.1,59546.0,1315.9,1449.9,20.68,72.53,5,914.46,292.39
E452EF99-CE2B-4122-B9A6-09378D9A9094,2022-05-01,North,Recyclable,Curbside,RecyclingTruck,Diesel,220.0,498.2,91.6,50,44,1,1694.6,51022.0,458.4,476.9,24.5,64.01,0,683.06,245.5
6804D87A-2943-4D1A-8537-E17AC247DDBF,2024-05-10,South,Household,Curbside,Compactor,Electric,220.0,410.0,0.0,36,31,4,1301.6,32882.0,422.0,381.3,0.0,29.42,3,531.66,0.0
5CC7C446-56B9-44A9-91A2-85C75169F87A,2022-09-15,West,Recyclable,DropOff,RecyclingTruck,Diesel,220.0,528.5,107.08,62,53,2,1816.7,30335.0,385.3,378.7,23.8,68.53,0,735.17,286.97
1B79AC52-0849-4A88-85D3-B8BA45BC49C9,2024-07-10,South,Recyclable,Curbside,RecyclingTruck,Diesel,220.0,453.6,101.08,57,58,3,1686.3,33730.0,386.4,442.3,22.65,67.63,0,634.91,270.9
5A93F48C-E1B4-4427-89AC-ECDA08553937,2022-02-19,Central,Organic,Curbside,VacuumTruck,CNG,220.0,517.6,77.51,301,257,1,11074.3,56184.0,2827.8,2823.4,15.35,54.29,1,709.61,147.26
F483398D-2658-471D-85B6-CDE59F1BEEBC,2021-11-25,Central,Household,Curbside,Compactor,Diesel,220.0,449.8,89.48,199,191,1,8554.3,47853.0,3697.7,2746.8,5.26,18.97,1,680.68,239.81
1FACB058-CAEC-432C-B95C-5193A980D068,2022-07-02,North,Household,Curbside,Compactor,Diesel,220.0,567.0,91.09,52,50,4,1433.2,42318.0,659.5,643.1,1.28,23.98,1,755.09,244.11
37D8709E-FE3D-4EB0-AF2A-CBDCCB0DB2D9,2023-02-10,North,Construction,Commercial,FlatbedContainer,Diesel,220.0,614.4,106.84,71,71,2,2021.4,63335.0,3693.0,3741.8,3.7,42.84,0,831.06,286.33
03F42E98-E51D-4FAC-BCEF-636B3A9B451B,2021-01-29,Central,Construction,Commercial,FlatbedContainer,CNG,220.0,579.9,89.56,149,139,2,3302.3,126575.0,9776.1,9456.1,5.47,40.96,1,736.42,170.16
0305992D-7F19-44BF-89B1-071163918DEE,2024-07-20,West,Household,Curbside,Compactor,Electric,220.0,567.1,0.0,43,45,2,1137.2,39343.0,496.6,490.8,6.72,4.79,0,659.52,0.0
1BE6CDE3-52BE-43B4-9781-4D3FABCE113F,2022-09-07,North,Household,Curbside,Compactor,CNG,220.0,435.8,81.24,100,86,2,2562.1,36424.0,1164.2,1116.1,3.67,16.34,1,593.65,154.36
E343E3D8-5BC2-4954-83D2-CBECB6415A37,2021-11-25,West,Household,Curbside,Compactor,Diesel,220.0,397.2,72.24,54,57,1,1196.0,45165.0,663.2,648.3,5.92,7.22,0,599.77,193.6
24F2D9A2-2E8D-496E-B449-1885D8F6A7EA,2022-01-16,Central,Construction,Commercial,Compactor,Electric,159.82,445.4,0.0,172,172,3,4639.4,62044.0,10215.9,9442.5,4.57,40.26,1,517.91,0.0
0519FACE-CF72-44D7-85D7-12ED3366EF8A,2022-11-28,Central,Household,Curbside,VacuumTruck,Diesel,220.0,559.3,107.97,217,224,2,7023.3,69984.0,4236.2,4270.2,0.0,17.33,0,817.21,289.36
A0A9F8E6-8622-477F-A5D0-97051D907618,2023-12-27,Central,Hazardous,Commercial,FlatbedContainer,Diesel,201.08,520.2,106.78,321,273,1,8110.5,74471.0,1242.0,1158.4,4.31,11.41,2,764.2,286.17
67D356F3-49F1-44BC-BE5E-5D129A0234EB,2021-12-09,East,Construction,Commercial,FlatbedContainer,Diesel,220.0,467.0,75.75,71,70,2,2518.5,76466.0,3881.2,3687.1,7.34,41.0,2,681.83,203.0
9D69AC8A-2D6C-4E35-AF6D-14703970CDE9,2021-02-17,Central,Household,Curbside,VacuumTruck,Diesel,220.0,593.3,109.08,463,431,2,6937.5,42352.0,7583.9,6463.6,10.59,9.35,6,852.62,292.35
EF50CD9F-60D3-479A-91D2-AF5FA41EDCEE,2024-03-20,Central,Recyclable,DropOff,RecyclingTruck,Diesel,176.74,530.4,77.34,248,255,3,7287.6,77182.0,1759.5,1080.7,11.27,93.13,1,697.89,207.28
CDC3F135-C401-4007-B4E4-88004B3B4BA2,2021-06-08,West,Household,DropOff,Compactor,Electric,220.0,613.1,0.0,94,94,4,1773.6,74817.0,1424.7,1385.5,0.0,34.31,0,680.06,0.0
A8DF627D-9D88-4772-BFBD-1C49BE1033D2,2023-10-17,Central,Recyclable,Curbside,RecyclingTruck,Diesel,220.0,579.2,116.31,217,213,4,6312.9,69921.0,1463.4,1378.1,16.75,72.26,4,842.12,311.71
E9355674-1E67-442B-B1DA-41978285B3D3,2024-07-09,East,Household,Curbside,Compactor,Diesel,220.0,580.7,88.86,92,86,2,2034.4,87063.0,1264.5,1283.6,0.18,21.13,1,788.67,238.16
D43E0E74-88D0-4B70-BDE4-C1FCC0CBA778,2022-04-11,South,Construction,Commercial,FlatbedContainer,CNG,220.0,396.5,62.59,80,73,1,1981.8,51996.0,4795.5,4885.4,15.46,28.05,1,576.13,118.91
3F96F0F3-DEEF-4A24-8080-61885F70A4EF,2024-11-23,West,Household,Curbside,Compactor,Diesel,220.0,571.4,89.13,47,41,2,1148.2,50893.0,693.3,702.9,4.57,15.78,1,762.26,238.86
25CFB72A-3834-44DB-BF9E-1788647FE73B,2021-11-01,East,Household,Curbside,Compactor,Diesel,220.0,574.5,87.48,103,100,4,2609.5,57304.0,1354.0,1281.0,0.0,17.83,3,774.14,234.46
630F089E-E0B4-4E0E-90E6-7B1578494E7F,2024-04-24,East,Recyclable,DropOff,RecyclingTruck,Diesel,220.0,569.9,83.74,185,192,3,3545.1,66051.0,1743.1,1913.3,20.85,91.79,2,783.3,224.41
01F6E959-FB2C-4D46-9854-A9D7585D61CC,2021-12-22,Central,Recyclable,Curbside,RecyclingTruck,Diesel,220.0,517.2,91.75,285,289,4,7218.1,48348.0,1772.4,1726.5,13.56,87.99,0,712.26,245.88
94F81FFB-5034-40EC-9507-812E97935AE3,2024-08-27,Central,Household,Curbside,VacuumTruck,Diesel,220.0,619.1,74.35,155,136,4,4084.4,53453.0,2349.6,1373.7,0.0,36.61,1,825.36,199.26
CF0B85EC-424F-40A7-8328-0AA7164BEF02,2022-07-27,North,Recyclable,DropOff,RecyclingTruck,Diesel,220.0,566.9,73.5,130,113,4,1902.3,45791.0,1031.6,1006.6,17.2,86.34,0,737.21,196.97
AB0B7241-3115-4843-AE94-67F72EF3F8BB,2024-07-14,South,Recyclable,DropOff,RecyclingTruck,Diesel,220.0,521.9,91.49,93,80,4,1630.6,52091.0,717.9,744.6,19.99,86.82,0,730.82,245.2
E8BC7099-F913-4F6E-AA78-9BC1F0A86D58,2022-05-24,Central,Household,Curbside,Compactor,Diesel,220.0,453.6,85.56,218,229,1,6832.9,46495.0,2957.1,2893.5,4.78,15.02,1,657.76,229.29
96119F23-66C9-4470-98E5-9B9780ADBF90,2023-10-13,West,Household,Curbside,Compactor,Diesel,220.0,466.3,83.77,71,69,3,1466.5,45136.0,937.1,969.9,3.79,19.85,0,634.34,224.51
D61BCDE9-D528-435D-860B-1F56CB4B34BE,2022-12-10,East,Household,DropOff,Compactor,Diesel,220.0,472.0,82.83,68,65,3,2016.8,52239.0,835.7,821.7,0.0,25.27,3,672.7,221.99
DC8674C3-754C-480C-9108-B957074D80AF,2022-04-20,South,Construction,Commercial,FlatbedContainer,CNG,220.0,486.5,63.78,54,53,2,1263.3,35298.0,2900.2,2965.0,10.16,35.22,1,685.26,121.17
E135EA18-B9D4-4C46-BB92-56E7C2B843AA,2024-11-04,Central,Household,Curbside,Compactor,Diesel,170.8,359.0,82.58,318,287,2,6944.7,57121.0,4683.3,4418.4,7.6,22.1,1,537.99,221.32
C6205E74-A4DC-4DDC-82B1-2A7D6B05FC40,2021-02-20,North,Household,Curbside,Compactor,CNG,220.0,438.1,77.87,84,80,3,1961.1,44217.0,994.3,993.7,3.08,14.64,2,621.78,147.94
A9EC266F-4244-4F51-94C5-4C34AD6712F3,2024-12-16,Central,Household,Curbside,Compactor,Diesel,220.0,504.4,104.2,248,256,2,6397.7,104820.0,3266.6,3569.5,3.44,19.79,0,710.75,279.26
2436CBD4-D30B-47FB-83E9-37AA26A56FF6,2021-06-08,South,Household,Curbside,Compactor,Diesel,220.0,551.8,109.24,58,59,1,1821.6,58282.0,827.4,902.4,5.47,21.06,2,779.13,292.76
D67D8742-CF94-42CD-A16D-6A1369C6EEE8,2024-09-28,South,Recyclable,Curbside,RecyclingTruck,CNG,220.0,497.4,80.95,73,76,2,2110.6,64994.0,520.8,515.8,15.29,77.29,1,644.3,153.81
04382BB1-CC6E-406E-BFA5-4B27AFE10FBD,2021-11-04,East,Household,Curbside,VacuumTruck,CNG,220.0,611.4,81.32,81,82,1,1842.3,29836.0,1320.7,1292.5,5.74,11.74,0,752.13,154.52
F0176FAC-F1CC-4FA9-B955-7EFADA6B4FD1,2023-02-26,East,Household,Curbside,VacuumTruck,CNG,220.0,518.4,96.92,61,54,1,1623.2,67326.0,1015.0,1014.7,0.22,12.09,0,721.1,184.15
08947DB6-3256-4299-8E44-DA24D07AB5C4,2021-06-11,Central,Household,Curbside,Compactor,CNG,220.0,644.4,78.73,253,238,2,6282.0,58420.0,3393.4,2136.6,2.76,21.43,2,831.69,149.58
297484A5-10B0-4EED-AF0E-4D3B2E5775B3,2024-12-19,Central,Recyclable,Curbside,RecyclingTruck,Diesel,220.0,554.2,83.43,202,206,3,5065.0,54824.0,1042.8,746.2,18.52,81.41,1,735.49,223.59
EAF88B46-696F-4B3F-9CB8-D9EF1DB0E4FC,2021-06-07,Central,Recyclable,Curbside,RecyclingTruck,Electric,220.0,521.3,0.0,306,301,4,7709.6,147012.0,2096.0,1910.5,10.16,92.33,4,648.69,0.0
B3E984A5-C5CB-4632-9D8A-BF84CE95F56F,2024-09-11,South,Household,Curbside,Compactor,CNG,220.0,414.2,84.61,62,61,3,1889.4,45049.0,682.6,730.2,0.17,18.65,4,618.05,160.75
22E6C94A-1F93-4828-BC4B-DD957BCC47A4,2024-07-16,Central,Hazardous,DropOff,FlatbedContainer,Electric,182.17,412.6,0.0,205,194,1,5355.5,65651.0,618.9,566.0,6.78,13.34,0,516.19,0.0
5BF66029-3769-42E7-829D-CA53307F4AE9,2022-06-29,Central,Household,Commercial,VacuumTruck,CNG,220.0,461.9,87.39,182,163,1,4381.5,93199.0,3662.6,1896.8,2.0,22.26,0,638.82,166.04
1187870D-BB47-42BB-B999-FC27167A1F5D,2022-05-10,East,Recyclable,Curbside,RecyclingTruck,Diesel,220.0,524.3,119.37,86,78,3,1959.9,72606.0,639.6,608.4,15.63,85.84,0,735.31,319.9
E09EB6EF-D13B-4E89-902A-8E3F61919E64,2022-11-23,East,Organic,Curbside,VacuumTruck,CNG,183.8,428.7,64.99,96,93,4,2155.2,41566.0,1067.9,1101.7,10.56,70.91,0,587.49,123.48
0A8B2F48-66D8-4B58-A4F8-A6EB1E269C25,2023-11-01,Central,Organic,Curbside,Compactor,Diesel,193.23,379.0,83.52,144,135,4,4274.3,64565.0,1167.7,1161.0,10.07,73.71,0,583.17,223.82
A9CB7942-F334-47F6-90A0-3795991FADB3,2023-05-12,North,Household,Curbside,Compactor,Electric,220.0,484.5,0.0,79,68,4,1973.3,58665.0,995.0,1012.6,0.92,26.09,1,604.14,0.0
A6F4648A-0F74-4DE9-A034-01E4F5FEB639,2023-02-09,South,Organic,Curbside,Compactor,CNG,220.0,576.4,90.35,64,65,2,1373.1,68674.0,559.2,540.9,15.74,68.06,1,718.24,171.66
2D606001-5B01-4FEC-A4FF-943EEAC1F84B,2023-01-17,Central,Recyclable,Curbside,RecyclingTruck,Diesel,220.0,454.2,98.82,204,193,3,5656.5,63813.0,1477.9,1501.2,22.54,67.8,0,699.3,264.84
2C8B9A4D-02C1-49B0-A12C-F9F73AD9B742,2024-02-15,West,Organic,Curbside,Compactor,CNG,220.0,537.2,95.61,26,24,2,1309.0,56968.0,254.6,255.9,21.15,66.37,0,689.62,181.66
A7E118D5-E80A-4BD7-BFB5-713D7A579F24,2024-03-04,North,Construction,Commercial,FlatbedContainer,Electric,220.0,534.9,0.0,36,32,2,1030.8,53472.0,2101.1,2057.5,4.37,37.87,2,659.71,0.0
6E8457F4-5BB2-40D9-80A0-BD56BF232BDA,2024-11-11,South,Household,Curbside,Compactor,Diesel,220.0,502.8,114.5,50,50,3,1430.4,36598.0,631.8,544.2,5.23,16.79,0,741.79,306.87
051E55A7-E9D6-43FE-8D05-04C27140D420,2022-04-18,West,Organic,Curbside,Compactor,Diesel,220.0,434.5,98.74,52,53,2,1362.7,73316.0,382.1,389.6,19.26,68.69,2,635.19,264.62
57E8A6C2-E8D8-4206-8185-73AA517DB6E9,2022-10-14,North,Organic,Curbside,VacuumTruck,CNG,220.0,569.7,67.55,162,167,1,3260.3,76917.0,1658.9,1481.8,18.65,72.84,0,744.59,128.34
BEA6F5FA-43D6-4DCC-AF83-F34354CFEC47,2023-12-09,West,Household,Curbside,Compactor,Diesel,220.0,425.7,102.59,46,41,2,1193.0,60939.0,665.6,454.8,0.12,10.73,0,646.25,274.95
4F371DDC-407D-47EB-9707-E4FE1BBD204C,2023-09-09,North,Recyclable,Curbside,RecyclingTruck,Electric,220.0,589.1,0.0,81,77,3,1404.0,57373.0,558.4,603.8,17.76,67.33,1,687.12,0.0
F38E2A58-9B7A-4919-83F8-C5EB3C4BAD3C,2023-10-19,East,Household,DropOff,Compactor,Diesel,220.0,456.1,99.38,96,97,2,2710.1,59852.0,1584.5,1527.2,3.37,22.46,2,708.27,266.33
69270027-E3B0-4CFB-ACFF-B94978FC70DB,2024-06-22,Central,Organic,Curbside,Compactor,CNG,202.9,463.9,86.16,215,195,3,6393.3,46585.0,1962.0,2098.9,15.03,76.29,3,667.5,163.71
269AAED1-7D24-42A0-9B54-7F8E3EFDCBCA,2024-05-23,North,Household,Curbside,Compactor,Electric,220.0,502.2,0.0,86,74,1,2524.1,49750.0,1237.7,1250.9,8.41,13.91,3,631.76,0.0
24E8F48B-0DC8-4F5D-8CFF-489049F8B69C,2024-04-18,South,Hazardous,Commercial,VacuumTruck,CNG,220.0,493.5,72.01,42,41,2,1208.4,49537.0,119.9,122.7,6.41,12.38,1,684.47,136.81
04E000DB-9761-45D5-8971-929795B02240,2022-05-27,North,Household,Curbside,Compactor,Diesel,220.0,583.2,103.64,69,61,2,2234.8,47994.0,700.7,743.2,3.8,15.98,1,783.63,277.76
7BE653C8-27C0-4BDA-8A1B-D7EA67815EA8,2023-06-29,South,Household,Curbside,Compactor,Diesel,220.0,442.3,84.41,50,52,3,922.6,28584.0,653.5,710.1,4.1,20.57,0,626.23,226.21
91DFED23-A998-4A9A-B681-AD69A007140A,2021-01-04,West,Household,Curbside,Compactor,Electric,220.0,536.9,0.0,42,38,2,1142.3,29018.0,536.3,531.7,7.29,19.88,2,642.76,0.0
B0926136-26E1-4B46-9F84-96995DB10929,2021-01-19,Central,Household,DropOff,Compactor,Diesel,220.0,605.3,76.41,227,199,3,7589.4,60104.0,3113.9,2889.1,0.0,37.11,1,768.43,204.78
44CE581D-1C3C-46DC-BA0B-2308B1177CAF,2022-10-16,West,Household,Curbside,Compactor,Electric,220.0,463.1,0.0,53,46,3,1740.2,48179.0,681.0,755.5,6.82,32.67,1,583.68,0.0
D7BF0C47-3931-4D1B-8C17-3AEB27B6AB7D,2021-08-27,East,Organic,DropOff,Compactor,Diesel,220.0,535.2,85.88,82,78,2,2363.5,56312.0,688.2,718.0,9.88,74.46,1,711.18,230.15
1D620A63-E2F5-4069-863E-8954C40AB804,2021-05-13,Central,Household,Curbside,VacuumTruck,Diesel,220.0,632.0,104.3,200,174,1,4337.6,51613.0,2558.6,2431.1,4.6,16.79,0,853.49,279.53
8EF6D1E6-D430-4BAA-B7B3-408DD15E3565,2024-01-29,North,Household,Curbside,Compactor,Diesel,220.0,581.9,104.58,80,76,2,1849.9,89303.0,1561.2,1440.0,0.0,8.34,1,772.54,280.26
C0714D50-B41F-4123-950F-DD2E2F9ADB45,2021-10-20,West,Hazardous,Commercial,FlatbedContainer,Diesel,220.0,584.5,101.92,63,63,1,1570.7,34910.0,288.5,308.3,10.88,0.0,1,797.09,273.13
4B8AE5C2-1229-4EB0-9F10-88C8F725086B,2021-12-18,North,Household,Curbside,VacuumTruck,Diesel,196.35,372.5,82.84,108,104,2,1999.5,59251.0,1554.4,1540.6,2.56,19.62,5,638.1,222.02
