InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
580872,23203,JUMBO BAG VINTAGE DOILY ,3,06.12.2011 12:02,2.08,18283.0,United Kingdom
562893,22988,SOLDIERS EGG CUP ,12,10.08.2011 12:25,1.25,17442.0,United Kingdom
C539486,22336,DOVE DECORATION PAINTED ZINC ,-23,20.12.2010 08:27,0.65,18256.0,United Kingdom
540682,22356,CHARLOTTE BAG PINK POLKADOT,10,10.01.2011 16:29,0.85,16112.0,United Kingdom
542664,84968C,SET OF 16 VINTAGE PISTACHIO CUTLERY,1,31.01.2011 12:14,24.96,,United Kingdom
539437,22722,SET OF 6 SPICE TINS PANTRY DESIGN,12,17.12.2010 14:54,8.47,,United Kingdom
537467,22141,CHRISTMAS CRAFT TREE TOP ANGEL,3,07.12.2010 10:36,2.1,16059.0,United Kingdom
566988,23247,BISCUIT TIN 50'S CHRISTMAS,6,16.09.2011 10:56,2.89,16709.0,United Kingdom
580272,22941,CHRISTMAS LIGHTS 10 REINDEER,3,02.12.2011 12:52,8.5,15547.0,United Kingdom
556416,23238,SET OF 4 KNICK KNACK TINS LONDON ,1,10.06.2011 12:19,4.15,15527.0,United Kingdom
560251,21080,SET/20 RED RETROSPOT PAPER NAPKINS ,5,17.07.2011 12:32,0.85,17774.0,United Kingdom
572528,21975,PACK OF 60 DINOSAUR CAKE CASES,1,24.10.2011 15:43,0.55,13176.0,United Kingdom
544678,22151,PLACE SETTING WHITE HEART,5,22.02.2011 16:15,0.42,13077.0,United Kingdom
552694,21844,RED RETROSPOT MUG,6,10.05.2011 15:25,2.95,12749.0,United Kingdom
542408,21060,PARTY INVITES BALLOON GIRL,4,27.01.2011 16:29,0.85,13280.0,United Kingdom
577504,22567,20 DOLLY PEGS RETROSPOT,1,20.11.2011 12:36,1.45,14159.0,United Kingdom
538651,22502,PICNIC BASKET WICKER SMALL,2,13.12.2010 15:07,5.95,15311.0,United Kingdom
558904,21933,PINK VINTAGE PAISLEY PICNIC BAG,7,04.07.2011 16:18,2.46,,United Kingdom
567477,82600,NO SINGING METAL SIGN,5,20.09.2011 13:20,2.1,16327.0,United Kingdom
566189,22693,GROW A FLYTRAP OR SUNFLOWER IN TIN,24,09.09.2011 13:19,1.25,17800.0,United Kingdom
580729,22215,CAKE STAND WHITE TWO TIER LACE,1,05.12.2011 17:24,16.63,,United Kingdom
558368,23026,DRAWER KNOB VINTAGE GLASS STAR,6,28.06.2011 15:36,2.08,14329.0,United Kingdom
550541,22837,HOT WATER BOTTLE BABUSHKA ,1,19.04.2011 11:33,9.13,,United Kingdom
580482,23513,EMBROIDERED RIBBON REEL SUSIE ,2,04.12.2011 12:44,2.08,16033.0,United Kingdom
563698,22080,RIBBON REEL POLKADOTS ,2,18.08.2011 13:46,1.65,14667.0,United Kingdom
573585,23565,EGG CUP MILKMAID HELGA ,7,31.10.2011 14:41,2.46,,United Kingdom
558751,21974,SET OF 36 PAISLEY FLOWER DOILIES,2,03.07.2011 11:26,1.45,16009.0,United Kingdom
561595,23267,SET OF 4 SANTA PLACE SETTINGS,12,28.07.2011 11:22,1.25,12853.0,United Kingdom
556237,22855,FINE WICKER HEART ,2,09.06.2011 15:34,2.46,,United Kingdom
543113,16161P,WRAP ENGLISH ROSE ,25,03.02.2011 13:06,0.42,13047.0,United Kingdom
565056,22840,ROUND CAKE TIN VINTAGE RED,2,31.08.2011 17:12,7.95,16278.0,United Kingdom
560285,22469,HEART OF WICKER SMALL,12,18.07.2011 09:21,1.65,14944.0,United Kingdom
575848,21980,PACK OF 12 RED RETROSPOT TISSUES ,6,11.11.2011 12:10,0.39,14178.0,United Kingdom
554636,23076,ICE CREAM SUNDAE LIP GLOSS,24,25.05.2011 11:52,1.25,16763.0,United Kingdom
564843,21508,VINTAGE KID DOLLY CARD ,12,30.08.2011 14:09,0.42,15866.0,United Kingdom
557938,21523,DOORMAT FANCY FONT HOME SWEET HOME,1,23.06.2011 15:35,15.79,,United Kingdom
571442,82011B,BATHROOM SCALES RUBBER DUCKS,2,17.10.2011 13:39,3.75,17049.0,United Kingdom
563696,22327,ROUND SNACK BOXES SET OF 4 SKULLS,6,18.08.2011 13:38,2.95,12962.0,United Kingdom
578278,16238,PARTY TIME PENCIL ERASERS,10,23.11.2011 13:51,0.21,12748.0,United Kingdom
566534,22383,LUNCH BAG SUKI DESIGN ,1,13.09.2011 11:32,8.33,,United Kingdom
575211,47566,PARTY BUNTING,3,09.11.2011 10:39,4.95,17377.0,United Kingdom
545514,22747,POPPY'S PLAYHOUSE BATHROOM,5,03.03.2011 12:06,2.1,15053.0,United Kingdom
576837,22750,FELTCRAFT PRINCESS LOLA DOLL,2,16.11.2011 15:16,7.46,,United Kingdom
572867,23503,PLAYING CARDS KEEP CALM & CARRY ON,2,26.10.2011 13:19,1.25,14598.0,United Kingdom
572766,22679,FRENCH BLUE METAL DOOR SIGN 4,30,26.10.2011 10:03,1.25,16013.0,United Kingdom
559923,85208,SET/12 FUNKY FELT FLOWER PEG IN BAG,1,13.07.2011 16:07,1.63,,United Kingdom
560090,15044C,PURPLE PAPER PARASOL,1,14.07.2011 16:46,5.79,,United Kingdom
566872,22274,FELTCRAFT DOLL EMILY,1,15.09.2011 13:28,2.95,16729.0,United Kingdom
572520,22944,CHRISTMAS METAL POSTCARD WITH BELLS,72,24.10.2011 15:05,0.39,13165.0,United Kingdom
C569985,22383,LUNCH BAG SUKI DESIGN ,-10,06.10.2011 19:51,1.65,15365.0,United Kingdom
570258,22781,GUMBALL MAGAZINE RACK,1,10.10.2011 09:56,14.96,,United Kingdom
544904,22652,TRAVEL SEWING KIT,10,24.02.2011 13:46,1.65,13018.0,United Kingdom
554102,21467,CHERRY CROCHET FOOD COVER,1,22.05.2011 13:40,3.75,14647.0,United Kingdom
578833,22795,SWEETHEART RECIPE BOOK STAND,1,25.11.2011 15:23,13.29,,United Kingdom
C559742,22956,36 FOIL HEART CAKE CASES,-6,12.07.2011 11:11,2.1,14267.0,United Kingdom
540468,85184C,S/4 VALENTINE DECOUPAGE HEART BOX,5,07.01.2011 13:55,3.36,,United Kingdom
570273,22083,PAPER CHAIN KIT RETROSPOT,12,10.10.2011 10:51,2.95,13373.0,United Kingdom
561915,21818,GLITTER HEART DECORATION,36,01.08.2011 11:23,0.85,14408.0,United Kingdom
563376,22384,LUNCH BAG PINK POLKADOT,2,16.08.2011 10:36,1.65,15752.0,United Kingdom
539741,21166,COOK WITH WINE METAL SIGN ,1,21.12.2010 15:20,4.21,,United Kingdom
561396,22024,RAINY LADIES BIRTHDAY CARD,12,27.07.2011 10:40,0.42,13458.0,United Kingdom
581439,22222,CAKE PLATE LOVEBIRD WHITE,1,08.12.2011 16:30,9.96,,United Kingdom
570488,22813,PACK 3 BOXES BIRD PANNETONE ,1,10.10.2011 17:12,4.13,14096.0,United Kingdom
562258,22925,BLUE GIANT GARDEN THERMOMETER,1,03.08.2011 15:28,5.95,16348.0,United Kingdom
546401,20726,LUNCH BAG WOODLAND,5,11.03.2011 15:14,1.65,17994.0,United Kingdom
558501,84997C,CHILDRENS CUTLERY POLKADOT BLUE,4,30.06.2011 10:19,4.15,13871.0,United Kingdom
538827,22377,BOTTLE BAG RETROSPOT ,20,14.12.2010 12:59,0.85,14298.0,United Kingdom
566199,21900,"KEY FOB , SHED",24,09.09.2011 14:12,0.65,14824.0,United Kingdom
573580,22386,JUMBO BAG PINK POLKADOT,3,31.10.2011 14:21,4.13,,United Kingdom
547488,84991,60 TEATIME FAIRY CAKE CASES,6,23.03.2011 11:30,0.55,13821.0,United Kingdom
573314,22619,SET OF 6 SOLDIER SKITTLES,4,28.10.2011 17:26,3.75,16987.0,United Kingdom
563550,21731,RED TOADSTOOL LED NIGHT LIGHT,12,17.08.2011 12:50,1.65,14194.0,United Kingdom
556784,37448,CERAMIC CAKE DESIGN SPOTTED MUG,2,14.06.2011 13:15,1.49,14461.0,United Kingdom
559056,23206,LUNCH BAG APPLE DESIGN,10,06.07.2011 09:15,1.65,14645.0,United Kingdom
575086,22775,PURPLE DRAWERKNOB ACRYLIC EDWARDIAN,12,08.11.2011 13:52,1.25,16618.0,United Kingdom
575895,21070,VINTAGE BILLBOARD MUG ,6,11.11.2011 14:50,1.25,17052.0,United Kingdom
536755,22551,PLASTERS IN TIN SPACEBOY,1,02.12.2010 14:14,1.65,,United Kingdom
572499,23340,VINTAGE CHRISTMAS CAKE FRILL,12,24.10.2011 14:10,1.65,15786.0,United Kingdom
576837,20724,RED RETROSPOT CHARLOTTE BAG,7,16.11.2011 15:16,1.63,,United Kingdom
553134,23051,RECYCLED ACAPULCO MAT BLUE,2,13.05.2011 12:50,8.25,15382.0,United Kingdom
577533,82581,TOILET METAL SIGN,1,20.11.2011 14:04,0.55,16877.0,United Kingdom
550496,DOT,DOTCOM POSTAGE,1,18.04.2011 15:05,84.21,,United Kingdom
578852,23265,SET OF 3 WOODEN TREE DECORATIONS,4,27.11.2011 11:12,1.25,17841.0,United Kingdom
541809,21211,SET OF 72 SKULL PAPER  DOILIES,1,21.01.2011 14:59,2.46,,United Kingdom
551006,47566b,TEA TIME PARTY BUNTING,1,26.04.2011 09:48,8.29,,United Kingdom
565067,21508,VINTAGE KID DOLLY CARD ,12,31.08.2011 17:16,0.42,15856.0,United Kingdom
538349,16238,PARTY TIME PENCIL ERASERS,1,10.12.2010 14:59,0.43,,United Kingdom
578149,23256,CHILDRENS CUTLERY SPACEBOY ,1,23.11.2011 11:11,8.29,,United Kingdom
573585,90003C,MIDNIGHT BLUE PAIR HEART HAIR SLIDE,1,31.10.2011 14:41,3.73,,United Kingdom
552234,22968,ROSE COTTAGE KEEPSAKE BOX ,1,06.05.2011 16:01,19.96,,United Kingdom
539708,20719,WOODLAND CHARLOTTE BAG,1,21.12.2010 12:18,1.66,,United Kingdom
567213,20983,12 PENCILS TALL TUBE RED RETROSPOT,2,19.09.2011 11:04,0.85,14684.0,United Kingdom
563432,22169,FAMILY ALBUM WHITE PICTURE FRAME,2,16.08.2011 12:12,8.5,16713.0,United Kingdom
580405,23041,PAPER LANTERN 9 POINT SNOW STAR,4,04.12.2011 12:02,4.15,14720.0,United Kingdom
540415,21498,RED RETROSPOT WRAP ,25,07.01.2011 10:47,0.42,16889.0,United Kingdom
563110,22925,BLUE GIANT GARDEN THERMOMETER,4,12.08.2011 11:07,5.95,14849.0,United Kingdom
579106,23552,BICYCLE PUNCTURE REPAIR KIT ,18,28.11.2011 11:42,2.08,16705.0,United Kingdom
555406,22433,WATERING CAN GREEN DINOSAUR,1,02.06.2011 19:50,1.95,17231.0,United Kingdom
553542,21936,RED RETROSPOT PICNIC BAG,1,17.05.2011 15:34,5.79,,United Kingdom
551944,21915,RED  HARMONICA IN BOX ,2,05.05.2011 11:08,1.25,14553.0,United Kingdom
577167,22384,LUNCH BAG PINK POLKADOT,2,18.11.2011 10:41,1.65,16511.0,United Kingdom
537240,22375,AIRLINE BAG VINTAGE JET SET BROWN,1,06.12.2010 10:08,8.47,,United Kingdom
555648,84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,2,06.06.2011 13:46,1.25,14623.0,United Kingdom
541429,84519B,CARROT CHARLIE+LOLA COASTER SET,24,18.01.2011 09:44,1.25,14688.0,United Kingdom
574559,23192,BUNDLE OF 3 ALPHABET EXERCISE BOOKS,6,04.11.2011 15:50,1.65,14056.0,United Kingdom
573116,23210,WHITE ROCKING HORSE HAND PAINTED,2,27.10.2011 15:49,1.25,14525.0,United Kingdom
543973,84806B,WHITE CANDYSTUFT ARTIFICIAL FLOWER,6,14.02.2011 15:15,1.45,17571.0,United Kingdom
562807,23202,JUMBO BAG VINTAGE LEAF,10,09.08.2011 14:57,2.08,16053.0,United Kingdom
540154,90165A,PINK ROSEBUD PEARL EARRINGS,1,05.01.2011 11:30,2.54,,United Kingdom
542412,20914,SET/5 RED RETROSPOT LID GLASS BOWLS,1,27.01.2011 16:49,2.95,16725.0,United Kingdom
545683,22470,HEART OF WICKER LARGE,4,06.03.2011 11:50,2.95,14903.0,United Kingdom
559338,22514,CHILDS GARDEN SPADE BLUE,1,07.07.2011 16:30,4.13,,United Kingdom
545519,22288,HANGING METAL RABBIT DECORATION,24,03.03.2011 12:27,1.25,16159.0,United Kingdom
558777,21876,POTTERING MUG,1,04.07.2011 10:23,3.29,,United Kingdom
576624,23288,GREEN VINTAGE SPOT BEAKER,8,15.11.2011 17:14,0.85,16156.0,United Kingdom
565150,23171,REGENCY TEA PLATE GREEN ,24,01.09.2011 14:26,1.45,14298.0,United Kingdom
572969,21619,4 VANILLA BOTANICAL CANDLES,12,27.10.2011 10:46,1.25,13363.0,United Kingdom
566566,22492,MINI PAINT SET VINTAGE ,1,13.09.2011 12:32,1.63,14096.0,United Kingdom
577252,85035C,ROSE 3 WICK MORRIS BOX CANDLE,2,18.11.2011 12:22,1.25,18034.0,United Kingdom
561243,23203,JUMBO BAG DOILEY PATTERNS,3,26.07.2011 11:24,2.08,,United Kingdom
579399,79066K,RETRO MOD TRAY,1,29.11.2011 12:09,0.85,13137.0,United Kingdom
576615,23694,PAISLEY PARK CARD,12,15.11.2011 16:42,0.42,17231.0,United Kingdom
550532,22587,FELTCRAFT HAIRBAND RED AND BLUE,1,19.04.2011 11:02,0.85,14606.0,United Kingdom
543470,21358,TOAST ITS - HAPPY BIRTHDAY,12,08.02.2011 14:58,1.25,16951.0,United Kingdom
575739,23528,WALL ART SPACEBOY,1,11.11.2011 09:05,7.46,,United Kingdom
575930,22384,LUNCH BAG PINK POLKADOT,1,11.11.2011 17:58,4.13,,United Kingdom
537889,20725,LUNCH BAG RED RETROSPOT,10,09.12.2010 10:04,1.65,13319.0,United Kingdom
555405,23147,SINGLE ANTIQUE ROSE HOOK IVORY,12,02.06.2011 19:17,1.45,17531.0,United Kingdom
574076,22993,SET OF 4 PANTRY JELLY MOULDS,2,02.11.2011 15:38,2.46,,United Kingdom
537434,90200D,PINK SWEETHEART BRACELET,1,06.12.2010 16:57,4.24,,United Kingdom
570459,23330,DECORATIVE WICKER HEART MEDIUM,12,10.10.2011 15:42,1.25,15801.0,United Kingdom
547830,22267,EASTER DECORATION EGG BUNNY ,1,25.03.2011 15:50,2.46,,United Kingdom
556915,84378,SET OF 3 HEART COOKIE CUTTERS,1,15.06.2011 13:35,1.25,15036.0,United Kingdom
564733,20668,DISCO BALL CHRISTMAS DECORATION,144,28.08.2011 13:18,0.12,17841.0,United Kingdom
564227,22729,ALARM CLOCK BAKELIKE ORANGE,4,24.08.2011 10:19,3.75,15249.0,United Kingdom
C540787,22364,GLASS JAR DIGESTIVE BISCUITS,-12,11.01.2011 11:45,2.55,13408.0,United Kingdom
546305,84945,MULTI COLOUR SILVER T-LIGHT HOLDER,12,10.03.2011 16:16,0.85,14056.0,United Kingdom
572329,22144,CHRISTMAS CRAFT LITTLE FRIENDS,40,24.10.2011 10:13,1.85,14019.0,United Kingdom
537844,21034,REX CASH+CARRY JUMBO SHOPPER,1,08.12.2010 15:17,0.95,17999.0,United Kingdom
552039,22435,SET OF 9 HEART SHAPED BALLOONS,24,06.05.2011 08:10,1.25,13081.0,United Kingdom
569331,21754,HOME BUILDING BLOCK WORD,6,03.10.2011 13:39,5.95,16875.0,United Kingdom
573356,22952,60 CAKE CASES VINTAGE CHRISTMAS,120,30.10.2011 12:43,0.42,15251.0,United Kingdom
542624,21870,I CAN ONLY PLEASE ONE PERSON MUG,1,31.01.2011 09:48,3.29,,United Kingdom
541422,22743,MAKE YOUR OWN FLOWERPOWER CARD KIT,1,17.01.2011 17:48,5.79,,United Kingdom
562417,23250,VINTAGE RED TRIM ENAMEL BOWL ,5,04.08.2011 16:32,2.46,,United Kingdom
570342,21914,BLUE HARMONICA IN BOX ,12,10.10.2011 12:26,1.25,17706.0,United Kingdom
541110,71406C,BLACK ORANGE SQUEEZER,4,13.01.2011 15:11,0.42,15916.0,United Kingdom
566221,72760B,VINTAGE CREAM 3 BASKET CAKE STAND,1,09.09.2011 16:13,20.79,,United Kingdom
580610,21259,VICTORIAN SEWING BOX SMALL ,1,05.12.2011 11:48,12.46,,United Kingdom
C552841,22838,3 TIER CAKE TIN RED AND CREAM,-1,11.05.2011 14:28,14.95,15827.0,United Kingdom
563953,23204,CHARLOTTE BAG APPLES DESIGN,10,22.08.2011 10:47,0.85,16201.0,United Kingdom
574043,16218,CARTOON  PENCIL SHARPENERS,80,02.11.2011 13:13,0.06,16367.0,United Kingdom
547720,22762,CUPBOARD 3 DRAWER MA CAMPAGNE,1,25.03.2011 10:08,14.95,14209.0,United Kingdom
575683,85099B,JUMBO BAG RED RETROSPOT,30,10.11.2011 15:51,2.08,17389.0,United Kingdom
537666,70006,LOVE HEART POCKET WARMER,1,07.12.2010 18:36,3.36,,United Kingdom
546658,22774,RED DRAWER KNOB ACRYLIC EDWARDIAN,12,15.03.2011 14:21,1.25,15150.0,United Kingdom
543040,22311,OFFICE MUG WARMER BLACK+SILVER ,1,02.02.2011 17:06,2.95,17337.0,United Kingdom
556080,82583,HOT BATHS METAL SIGN,12,08.06.2011 15:21,4.96,,United Kingdom
571243,22355,CHARLOTTE BAG SUKI DESIGN,10,14.10.2011 15:26,0.85,14595.0,United Kingdom
546635,22088,PAPER BUNTING COLOURED LACE,1,15.03.2011 12:11,2.95,16392.0,United Kingdom
575483,22138,BAKING SET 9 PIECE RETROSPOT ,9,09.11.2011 16:43,4.95,16996.0,United Kingdom
545980,21172,PARTY METAL SIGN ,1,08.03.2011 12:49,1.45,14730.0,United Kingdom
567610,23301,GARDENERS KNEELING PAD KEEP CALM ,48,21.09.2011 11:30,1.45,17511.0,United Kingdom
578370,23554,LANDMARK FRAME OXFORD STREET,3,24.11.2011 11:11,12.5,17346.0,United Kingdom
576686,21154,RED RETROSPOT OVEN GLOVE ,3,16.11.2011 12:08,1.25,16916.0,United Kingdom
563722,22762,CUPBOARD 3 DRAWER MA CAMPAGNE,1,18.08.2011 16:32,14.95,17720.0,United Kingdom
570807,21352,EUCALYPTUS & PINECONE  WREATH,12,12.10.2011 12:44,2.95,13704.0,United Kingdom
566484,23330,DECORATIVE WICKER HEART MEDIUM,12,13.09.2011 09:48,1.25,13880.0,United Kingdom
560934,22045,SPACEBOY GIFT WRAP,25,22.07.2011 10:48,0.42,16722.0,United Kingdom
548874,22726,ALARM CLOCK BAKELIKE GREEN,4,04.04.2011 15:18,3.75,17716.0,United Kingdom
550296,22677,FRENCH BLUE METAL DOOR SIGN 2,1,15.04.2011 15:54,1.25,13742.0,United Kingdom
577768,22075,6 RIBBONS ELEGANT CHRISTMAS ,3,21.11.2011 15:18,1.63,,United Kingdom
556942,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,16,15.06.2011 16:42,0.65,14222.0,United Kingdom
575574,22195,LARGE HEART MEASURING SPOONS,1,10.11.2011 11:37,1.65,14606.0,United Kingdom
566559,21232,STRAWBERRY CERAMIC TRINKET BOX,12,13.09.2011 11:52,1.25,18044.0,United Kingdom
553315,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,12,16.05.2011 12:03,2.95,16705.0,United Kingdom
570488,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,2,10.10.2011 17:12,5.79,14096.0,United Kingdom
571305,22900,SET 2 TEA TOWELS I LOVE LONDON ,3,17.10.2011 09:55,4.13,,United Kingdom
569136,23395,BELLE JARDINIERE CUSHION COVER,3,30.09.2011 14:41,3.75,15834.0,United Kingdom
566440,22093,MOTORING TISSUE BOX,36,12.09.2011 15:19,0.39,15755.0,United Kingdom
561804,23202,JUMBO BAG VINTAGE LEAF,10,29.07.2011 14:40,2.08,14191.0,United Kingdom
553942,23175,REGENCY MILK JUG PINK ,4,20.05.2011 10:37,3.25,18055.0,United Kingdom
538351,21212,PACK OF 72 RETROSPOT CAKE CASES,113,10.12.2010 15:17,2.13,,United Kingdom
548991,48184,DOORMAT ENGLISH ROSE ,1,05.04.2011 13:48,7.95,16915.0,United Kingdom
571046,51014A,"FEATHER PEN,HOT PINK",12,13.10.2011 13:35,0.39,18096.0,United Kingdom
550987,21889,WOODEN BOX OF DOMINOES,1,21.04.2011 18:10,2.46,,United Kingdom
550438,23049,RECYCLED ACAPULCO MAT RED,2,18.04.2011 12:16,8.25,15265.0,United Kingdom
546656,21210,SET OF 72 RETROSPOT PAPER  DOILIES,1,15.03.2011 14:19,3.75,,United Kingdom
564322,82482,WOODEN PICTURE FRAME WHITE FINISH,72,24.08.2011 13:23,2.1,13694.0,United Kingdom
555279,21714,CITRONELLA CANDLE GARDEN POT,6,01.06.2011 17:42,1.25,16348.0,United Kingdom
579391,22530,MAGIC DRAWING SLATE DOLLY GIRL ,24,29.11.2011 12:07,0.42,14251.0,United Kingdom
579512,90003C,MIDNIGHT BLUE PAIR HEART HAIR SLIDE,2,29.11.2011 16:47,3.73,,United Kingdom
563543,21210,SET OF 72 RETROSPOT PAPER  DOILIES,4,17.08.2011 12:06,1.45,15039.0,United Kingdom
550834,22984,CARD GINGHAM ROSE ,12,21.04.2011 10:51,0.42,14730.0,United Kingdom
568170,22312,OFFICE MUG WARMER POLKADOT,1,25.09.2011 13:08,2.95,16931.0,United Kingdom
566518,22456,NATURAL SLATE CHALKBOARD LARGE ,3,13.09.2011 11:24,4.95,17779.0,United Kingdom
581219,23241,TREASURE TIN GYMKHANA DESIGN,3,08.12.2011 09:28,4.13,,United Kingdom
569538,22169,FAMILY ALBUM WHITE PICTURE FRAME,2,04.10.2011 15:55,8.5,14462.0,United Kingdom
550196,21340,CLASSIC METAL BIRDCAGE PLANT HOLDER,1,15.04.2011 10:09,12.75,14796.0,United Kingdom
568050,21365,MIRRORED WALL ART STARS,3,23.09.2011 12:38,0.75,15901.0,United Kingdom
545895,22678,FRENCH BLUE METAL DOOR SIGN 3,3,07.03.2011 17:14,2.46,,United Kingdom
548870,21539,RED RETROSPOT BUTTER DISH,1,04.04.2011 14:41,4.95,14606.0,United Kingdom
544812,22413,METAL SIGN TAKE IT OR LEAVE IT ,1,23.02.2011 15:58,5.79,,United Kingdom
562264,21108,FAIRY CAKE FLANNEL ASSORTED COLOUR,1,03.08.2011 16:14,4.96,,United Kingdom
545085,22625,RED KITCHEN SCALES,1,28.02.2011 11:19,8.5,15039.0,United Kingdom
576842,35471D,SET OF 3 BIRD LIGHT PINK FEATHER ,24,16.11.2011 15:31,0.39,13599.0,United Kingdom
573775,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,80,01.11.2011 10:30,2.55,13881.0,United Kingdom
567742,23113,PANTRY CHOPPING BOARD,3,22.09.2011 10:47,4.95,14261.0,United Kingdom
573585,22077,6 RIBBONS RUSTIC CHARM,3,31.10.2011 14:41,3.29,,United Kingdom
549291,21845,DAIRY MAID STRIPE MUG,1,07.04.2011 19:05,0.79,16261.0,United Kingdom
552272,21231,SWEETHEART CERAMIC TRINKET BOX,72,08.05.2011 12:13,1.06,13694.0,United Kingdom
557019,22759,SET OF 3 NOTEBOOKS IN PARCEL,1,16.06.2011 12:45,1.65,15907.0,United Kingdom
556205,22963,JAM JAR WITH GREEN LID,12,09.06.2011 13:37,0.85,15827.0,United Kingdom
580876,22755,SMALL PURPLE BABUSHKA NOTEBOOK ,1,06.12.2011 12:12,0.21,14071.0,United Kingdom
568191,22708,WRAP DOLLY GIRL,25,25.09.2011 14:37,0.42,16655.0,United Kingdom
567077,22557,PLASTERS IN TIN VINTAGE PAISLEY ,3,16.09.2011 12:34,1.65,18122.0,United Kingdom
566864,22662,LUNCH BAG DOLLY GIRL DESIGN,3,15.09.2011 12:51,1.65,17786.0,United Kingdom
567901,21934,SKULL SHOULDER BAG,2,22.09.2011 16:28,1.63,,United Kingdom
578833,22722,SET OF 6 SPICE TINS PANTRY DESIGN,5,25.11.2011 15:23,8.29,,United Kingdom
567668,23159,SET OF 5 PANCAKE DAY MAGNETS,1,21.09.2011 15:29,4.13,,United Kingdom
555388,21845,DAIRY MAID STRIPE MUG,36,02.06.2011 15:48,0.79,17719.0,United Kingdom
543046,22788,BROCANTE COAT RACK,2,03.02.2011 09:37,9.95,13873.0,United Kingdom
572675,23350,ROLL WRAP VINTAGE SPOT ,1,25.10.2011 13:20,1.25,17917.0,United Kingdom
560262,22607,WOODEN ROUNDERS GARDEN SET ,1,17.07.2011 13:40,9.95,14224.0,United Kingdom
558235,22386,JUMBO BAG PINK POLKADOT,10,27.06.2011 14:41,2.08,16242.0,United Kingdom
572092,85035B,CHOCOLATE 3 WICK MORRIS BOX CANDLE,1,20.10.2011 14:41,1.25,17125.0,United Kingdom
555924,22384,LUNCH BAG PINK POLKADOT,1,07.06.2011 17:12,4.13,,United Kingdom
547547,21110,LARGE CAKE TOWEL PINK SPOTS,32,23.03.2011 15:30,1.95,,United Kingdom
574354,22693,GROW A FLYTRAP OR SUNFLOWER IN TIN,120,04.11.2011 10:47,1.06,17203.0,United Kingdom
539593,21212,PACK OF 72 RETROSPOT CAKE CASES,24,20.12.2010 13:31,0.55,13319.0,United Kingdom
538349,22269,EGG CUP NATURAL CHICKEN,1,10.12.2010 14:59,2.51,,United Kingdom
551471,20975,12 PENCILS SMALL TUBE RED RETROSPOT,2,28.04.2011 16:40,0.65,16370.0,United Kingdom
540468,22029,SPACEBOY BIRTHDAY CARD,1,07.01.2011 13:55,0.85,,United Kingdom
547818,22215,CAKE STAND WHITE TWO TIER LACE,1,25.03.2011 14:39,8.5,12748.0,United Kingdom
578234,22423,REGENCY CAKESTAND 3 TIER,3,23.11.2011 12:22,12.75,13650.0,United Kingdom
552694,22698,PINK REGENCY TEACUP AND SAUCER,6,10.05.2011 15:25,2.95,12749.0,United Kingdom
553184,22727,ALARM CLOCK BAKELIKE RED ,3,15.05.2011 12:33,3.75,13232.0,United Kingdom
557598,22558,CLOTHES PEGS RETROSPOT PACK 24 ,2,21.06.2011 11:33,1.65,14667.0,United Kingdom
C570490,22367,CHILDRENS APRON SPACEBOY DESIGN,-2,10.10.2011 17:16,1.95,14356.0,United Kingdom
577142,23312,VINTAGE CHRISTMAS GIFT SACK,8,18.11.2011 09:19,4.15,13985.0,United Kingdom
575930,85099B,JUMBO BAG RED RETROSPOT,2,11.11.2011 17:58,4.13,,United Kingdom
545078,72760B,VINTAGE CREAM 3 BASKET CAKE STAND,1,28.02.2011 10:15,20.79,,United Kingdom
540468,22346,PARTY PIZZA DISH GREEN POLKADOT,2,07.01.2011 13:55,0.43,,United Kingdom
575477,23130,MISTLETOE HEART WREATH GREEN,1,09.11.2011 16:14,8.29,,United Kingdom
540551,22280,POCKET BAG PINK PAISELY BROWN SPOT,11,10.01.2011 09:43,0.85,,United Kingdom
540121,22902,TOTE BAG I LOVE LONDON,12,05.01.2011 10:35,2.1,16145.0,United Kingdom
564835,23238,SET OF 4 KNICK KNACK TINS LONDON ,1,30.08.2011 12:31,8.29,,United Kingdom
537362,21224,SET/4 SKULL BADGES,5,06.12.2010 12:34,1.25,17596.0,United Kingdom
569403,22374,AIRLINE BAG VINTAGE JET SET RED,4,04.10.2011 09:02,4.25,13319.0,United Kingdom
571183,23012,GLASS APOTHECARY BOTTLE PERFUME,1,14.10.2011 11:08,3.95,14796.0,United Kingdom
551008,22041,"RECORD FRAME 7"" SINGLE SIZE ",3,26.04.2011 09:50,4.96,,United Kingdom
571408,20674,GREEN POLKADOT BOWL,1,17.10.2011 12:22,1.25,15012.0,United Kingdom
575892,23275,SET OF 3 HANGING OWLS OLLIE BEAK,4,11.11.2011 14:22,1.25,16332.0,United Kingdom
538168,85049E,SCANDINAVIAN REDS RIBBONS,6,09.12.2010 19:23,1.25,14702.0,United Kingdom
553920,79321,CHILLI LIGHTS,8,20.05.2011 08:57,5.75,15955.0,United Kingdom
