ticket_id,sport,market,american_odds,implied_prob,is_home,is_favorite,public_pct,line_move,clv_cents,hours_to_start,stake_usd,rest_days,injury_star,weather_flag,live_bet,result
110636,Soccer,spread,-120,0.5455,1,1,74.0,0.48,-17.2,3.3,25.94,1,0,0,0,Lost
110637,Soccer,spread,-105,0.5122,1,1,73.8,0.95,-16.1,6.0,28.72,2,0,0,0,Won
110638,MLB,spread,-120,0.5455,0,1,48.6,1.26,-12.9,13.9,14.52,0,0,0,0,Lost
110639,NBA,total,-110,0.5238,0,0,35.7,0.43,-3.1,14.6,30.25,1,0,0,0,Lost
110640,MLB,total,-120,0.5455,0,1,74.6,1.84,-39.7,40.1,6.83,2,0,1,1,Lost
110641,NHL,spread,-110,0.5238,1,0,31.1,0.11,-9.8,4.6,5.0,1,0,0,0,Lost
110642,NHL,spread,-110,0.5238,1,1,60.0,-0.94,5.1,11.0,27.44,2,0,0,1,Lost
110643,Soccer,total,-105,0.5122,1,1,56.3,-0.13,11.0,16.3,23.58,4,1,1,1,Lost
110644,MLB,moneyline,250,0.2857,1,0,43.9,1.29,-10.2,12.3,159.2,4,0,0,0,Lost
110645,NBA,total,-110,0.5238,0,1,60.7,-0.85,6.8,8.4,18.62,3,0,0,0,Won
110646,NBA,total,-110,0.5238,0,0,45.3,-2.34,-32.6,9.3,39.23,2,0,0,0,Lost
110647,NHL,spread,-110,0.5238,0,0,43.4,0.5,1.7,20.6,19.76,1,0,0,0,Won
110648,NFL,spread,-110,0.5238,0,1,69.1,-0.4,12.7,12.9,5.16,2,1,0,0,Won
110649,NFL,spread,-110,0.5238,1,0,70.8,2.3,4.7,11.7,28.16,2,0,0,0,Lost
110650,NHL,total,-110,0.5238,1,0,37.2,0.32,4.2,5.7,36.61,1,0,0,0,Won
110651,NBA,spread,-105,0.5122,0,0,60.3,1.27,-32.1,96.0,17.63,2,1,0,0,Lost
110652,NHL,moneyline,-150,0.6,1,1,72.5,-0.46,17.2,18.8,24.57,1,0,0,0,Won
110653,NFL,moneyline,-250,0.7143,1,1,71.4,0.68,21.8,68.0,72.94,2,0,0,0,Won
110654,NBA,total,-115,0.5349,0,1,63.3,0.47,6.9,12.8,22.99,0,0,0,0,Lost
110655,NFL,total,-110,0.5238,1,0,50.8,1.45,14.5,18.4,100.05,3,0,0,0,Lost
110656,MLB,spread,-120,0.5455,0,1,72.1,0.25,-5.5,26.0,36.65,1,0,0,0,Won
110657,NHL,spread,-110,0.5238,0,0,62.0,-0.59,7.6,14.7,81.59,2,0,0,0,Won
110658,NBA,moneyline,110,0.4762,0,0,35.3,1.13,14.6,18.3,134.64,0,0,0,0,Won
110659,NBA,total,-115,0.5349,0,1,63.3,-0.67,-2.3,20.4,12.7,1,0,0,0,Lost
110660,NFL,moneyline,150,0.4,0,0,58.7,-0.88,-11.4,13.5,83.13,2,0,0,0,Lost
110661,MLB,moneyline,180,0.3571,0,0,41.9,-0.02,15.0,15.0,105.13,2,0,0,0,Lost
110662,Soccer,total,-115,0.5349,1,0,55.1,-0.36,21.0,41.7,83.03,1,0,0,0,Won
110663,NHL,spread,-110,0.5238,1,1,71.9,0.07,13.4,6.9,23.26,2,0,0,0,Won
110664,NFL,spread,-105,0.5122,0,1,56.1,-0.6,2.6,79.1,5.0,2,1,0,0,Lost
110665,MLB,total,-105,0.5122,0,0,57.8,1.15,1.7,27.8,307.36,2,0,0,1,Won
110666,NBA,moneyline,150,0.4,0,0,46.1,1.17,2.4,12.7,6.74,2,0,0,0,Lost
110667,NFL,total,-105,0.5122,1,1,51.2,0.99,-28.9,37.3,199.57,2,0,0,0,Won
110668,NFL,spread,-110,0.5238,1,0,65.4,0.72,-2.8,35.2,9.9,1,0,1,0,Lost
110669,NFL,moneyline,-200,0.6667,1,1,80.1,-1.91,-8.1,22.2,9.09,3,1,0,1,Lost
110670,NFL,spread,-110,0.5238,1,0,43.8,0.14,-16.0,15.1,32.33,1,0,0,1,Won
110671,NHL,spread,-110,0.5238,1,1,77.4,0.94,7.2,3.8,28.14,3,0,0,0,Won
110672,NBA,spread,-110,0.5238,1,1,65.8,1.48,1.9,8.9,238.67,1,0,0,0,Won
110673,NHL,total,-115,0.5349,0,1,39.4,-0.06,-26.9,17.7,16.11,1,0,0,0,Lost
110674,Soccer,spread,-110,0.5238,0,0,40.8,1.4,7.3,25.8,71.68,1,0,0,0,Lost
110675,MLB,spread,-110,0.5238,0,0,62.3,0.29,13.8,17.8,48.71,0,0,0,0,Won
110676,NBA,spread,-110,0.5238,0,1,46.5,-2.58,-8.6,24.3,12.93,3,0,0,0,Won
110677,NHL,spread,-110,0.5238,0,0,50.6,-0.11,-13.8,13.4,51.09,2,0,0,1,Lost
110678,NFL,moneyline,110,0.4762,0,0,57.0,-0.9,-17.0,29.8,27.93,4,0,0,0,Won
110679,NBA,moneyline,130,0.4348,0,0,63.4,-0.68,-0.3,96.0,92.4,1,0,0,0,Lost
110680,NBA,moneyline,180,0.3571,0,0,60.2,1.07,-10.2,19.5,24.54,1,0,0,0,Won
110681,NHL,spread,-110,0.5238,0,1,84.8,0.33,-23.1,15.0,123.54,1,1,0,0,Won
110682,NHL,moneyline,220,0.3125,1,0,48.2,-0.54,17.9,16.7,42.98,1,0,0,0,Lost
110683,NHL,spread,-110,0.5238,1,0,59.2,-0.74,0.9,34.8,9.57,0,0,0,0,Lost
110684,MLB,moneyline,-250,0.7143,0,1,68.4,0.52,-7.8,16.2,5.56,4,1,1,0,Lost
110685,NBA,total,-110,0.5238,0,1,74.5,-0.15,14.6,34.4,171.68,2,1,0,0,Won
110686,NHL,moneyline,130,0.4348,1,0,70.6,0.67,1.8,38.4,28.59,1,0,0,1,Lost
110687,Soccer,total,-105,0.5122,0,1,60.8,-0.78,-3.1,83.9,28.4,2,0,0,0,Won
110688,NBA,spread,-115,0.5349,0,1,73.8,-0.35,-2.9,25.4,38.31,2,0,0,0,Won
110689,Soccer,moneyline,180,0.3571,1,0,46.9,-1.17,-7.8,18.5,29.06,2,0,0,0,Lost
110690,Soccer,moneyline,130,0.4348,0,0,57.1,-0.6,-3.2,23.1,33.69,1,1,0,0,Lost
110691,NBA,moneyline,-130,0.5652,1,1,72.0,2.34,1.5,16.8,6.39,2,0,0,0,Lost
110692,NFL,moneyline,150,0.4,0,0,69.7,-0.83,18.7,19.9,73.38,4,0,0,0,Lost
110693,NFL,spread,-115,0.5349,0,1,72.8,-0.45,-12.1,58.3,35.53,4,0,0,0,Won
110694,NHL,total,-110,0.5238,0,0,59.1,-0.89,6.0,11.1,58.66,2,0,0,0,Lost
110695,NFL,moneyline,-130,0.5652,0,1,65.0,-0.12,-19.2,5.2,17.83,1,0,0,0,Lost
110696,NBA,moneyline,-120,0.5455,0,1,72.6,-0.02,0.6,19.1,29.93,1,0,0,0,Lost
110697,MLB,spread,-110,0.5238,0,0,81.3,1.19,16.1,20.1,7.72,2,0,0,0,Lost
110698,Soccer,spread,-115,0.5349,1,0,68.3,-0.48,-1.2,41.2,86.87,0,0,1,0,Lost
110699,NHL,total,-110,0.5238,0,0,62.6,0.08,-8.4,14.7,26.92,3,0,0,0,Lost
110700,NHL,spread,-105,0.5122,1,1,49.6,-1.85,-7.9,11.2,5.0,2,0,0,0,Won
110701,NBA,spread,-110,0.5238,0,1,55.9,-0.81,4.3,9.7,21.44,3,0,0,0,Lost
110702,NFL,spread,-110,0.5238,1,0,54.1,1.13,-0.8,9.6,43.41,2,0,0,0,Won
110703,MLB,moneyline,180,0.3571,0,0,65.9,-0.95,-6.4,7.9,122.53,0,0,0,0,Lost
110704,NFL,total,-105,0.5122,1,0,46.8,0.82,6.3,5.7,7.52,2,0,0,0,Won
110705,MLB,total,-105,0.5122,1,1,70.7,-0.91,-12.0,2.3,104.41,1,0,1,0,Won
110706,Soccer,moneyline,-120,0.5455,1,1,67.4,-0.11,8.9,35.1,59.27,0,0,0,1,Lost
110707,MLB,spread,-110,0.5238,1,1,67.3,1.87,-5.3,20.0,19.65,2,0,0,0,Won
110708,MLB,spread,-110,0.5238,1,1,60.4,0.87,6.4,96.0,70.56,2,0,0,0,Lost
110709,MLB,spread,-105,0.5122,0,0,47.8,-2.04,8.6,4.4,40.6,1,0,0,0,Lost
110710,NHL,moneyline,250,0.2857,0,0,46.3,3.39,-24.8,96.0,17.77,1,0,0,0,Lost
110711,NBA,total,-105,0.5122,0,0,65.3,-1.14,-2.4,14.5,86.18,0,0,0,0,Won
110712,NBA,spread,-110,0.5238,1,1,65.1,2.03,-19.8,4.0,113.48,4,0,0,1,Won
110713,NFL,spread,-105,0.5122,1,0,45.1,-0.45,-22.3,2.7,7.9,3,0,1,0,Lost
110714,MLB,moneyline,220,0.3125,1,0,57.7,-1.31,-4.3,10.2,42.48,1,0,1,0,Won
110715,NBA,moneyline,-180,0.6429,1,1,92.0,-0.48,-1.8,37.4,25.87,3,0,0,0,Lost
110716,NBA,moneyline,250,0.2857,0,0,55.6,-0.7,-20.0,21.1,47.01,2,1,0,0,Lost
110717,NHL,moneyline,250,0.2857,1,0,77.8,-0.66,-2.2,11.9,21.98,1,0,0,0,Won
110718,NFL,spread,-110,0.5238,0,1,35.0,0.23,-6.0,45.9,126.59,1,1,0,0,Lost
110719,MLB,moneyline,220,0.3125,1,0,51.8,0.5,-0.7,18.4,5.04,1,0,1,0,Lost
110720,NFL,spread,-110,0.5238,1,1,77.5,1.53,24.9,4.0,35.61,2,1,0,0,Won
110721,NFL,moneyline,-180,0.6429,1,1,66.2,0.3,-5.3,52.7,18.14,2,0,0,0,Lost
110722,NFL,spread,-110,0.5238,1,0,50.3,0.08,-15.2,6.5,23.99,3,1,0,0,Lost
110723,NFL,moneyline,130,0.4348,1,0,57.7,-0.78,-1.7,6.3,5.0,0,0,0,0,Won
110724,Soccer,total,-105,0.5122,0,1,77.8,-0.26,-7.8,13.5,100.6,0,0,0,0,Lost
110725,Soccer,moneyline,220,0.3125,0,0,83.7,-0.63,-9.6,22.3,7.91,2,0,0,0,Lost
110726,MLB,spread,-105,0.5122,0,1,75.8,-1.4,-5.1,9.2,46.14,2,0,1,0,Won
110727,MLB,total,-105,0.5122,1,1,56.9,2.78,-3.7,3.4,17.67,1,0,0,0,Lost
110728,NHL,spread,-110,0.5238,0,0,55.2,0.24,-16.4,9.5,23.02,3,0,0,0,Lost
110729,Soccer,total,-105,0.5122,1,1,63.3,0.35,8.4,40.2,52.3,2,1,1,0,Lost
110730,NBA,spread,-110,0.5238,1,0,47.6,1.29,14.3,16.4,96.96,1,0,0,0,Won
110731,NFL,total,-110,0.5238,0,0,56.1,-2.73,-6.0,45.0,8.49,2,0,0,0,Lost
110732,MLB,spread,-115,0.5349,1,0,51.7,2.35,2.7,26.3,20.24,1,0,0,0,Lost
110733,Soccer,spread,-120,0.5455,1,0,43.6,-0.88,-26.0,10.0,39.04,1,0,0,1,Lost
110734,NFL,total,-110,0.5238,0,1,76.1,-0.89,-5.7,8.6,28.72,4,0,0,1,Lost
110735,NBA,moneyline,-150,0.6,0,1,71.1,-0.51,21.6,19.5,67.19,0,0,0,0,Lost
110736,NBA,spread,-110,0.5238,1,1,58.3,1.13,8.1,19.6,125.35,1,0,0,0,Won
110737,NBA,spread,-115,0.5349,1,0,59.8,2.22,0.3,18.3,15.89,1,1,0,0,Won
110738,NHL,spread,-110,0.5238,1,1,54.4,1.83,-2.0,19.8,13.53,2,0,0,0,Won
110739,NBA,spread,-110,0.5238,0,1,59.4,-0.41,-5.1,14.5,50.62,3,0,0,1,Won
110740,Soccer,moneyline,-200,0.6667,1,1,74.3,-1.84,-0.5,14.8,9.68,1,1,0,0,Lost
110741,NHL,moneyline,220,0.3125,1,0,63.7,-0.48,10.8,7.9,47.05,2,0,0,0,Lost
110742,NFL,total,-110,0.5238,0,0,51.8,-0.68,-7.5,6.3,28.5,1,0,1,0,Lost
110743,NHL,total,-110,0.5238,0,0,61.7,-1.76,7.5,32.2,25.61,3,1,0,0,Won
110744,NHL,total,-115,0.5349,1,1,65.1,0.69,-11.2,6.7,58.7,3,0,0,0,Lost
110745,NBA,moneyline,-130,0.5652,1,1,54.0,0.11,-6.7,3.0,18.86,2,0,0,0,Won
110746,NBA,spread,-110,0.5238,1,1,64.0,0.6,-14.8,12.0,678.56,1,1,0,0,Lost
110747,NHL,moneyline,-200,0.6667,1,1,71.2,0.82,0.4,21.1,22.61,1,1,0,0,Lost
110748,NBA,spread,-110,0.5238,0,1,69.7,0.78,-0.5,14.1,14.77,1,0,0,0,Lost
110749,NFL,spread,-110,0.5238,0,0,37.7,-0.03,9.3,5.6,259.33,2,0,0,0,Won
110750,NBA,total,-110,0.5238,1,0,60.0,1.69,2.2,44.4,29.23,1,0,0,0,Won
110751,NFL,moneyline,-130,0.5652,0,1,66.3,-0.44,7.2,20.3,10.89,1,0,0,0,Won
110752,MLB,spread,-110,0.5238,0,1,40.2,-0.52,29.5,46.6,25.62,1,0,0,0,Lost
110753,NFL,spread,-110,0.5238,0,1,56.3,-0.14,7.3,15.8,169.74,2,0,0,0,Lost
110754,MLB,spread,-115,0.5349,0,1,68.9,0.63,-25.2,25.6,38.13,3,0,0,0,Lost
110755,NBA,moneyline,150,0.4,1,0,74.6,0.64,-8.5,5.9,12.51,2,0,0,0,Won
110756,NHL,spread,-110,0.5238,1,1,46.3,-0.23,-1.9,1.0,74.15,2,1,0,0,Won
110757,NBA,total,-110,0.5238,1,0,69.8,-0.39,-20.5,17.0,54.62,1,0,0,0,Won
110758,Soccer,moneyline,110,0.4762,1,0,35.4,1.41,14.5,4.9,53.22,0,0,0,0,Lost
110759,Soccer,spread,-110,0.5238,0,0,74.8,-1.45,16.0,35.9,6.32,1,0,1,0,Lost
110760,NFL,total,-110,0.5238,1,0,55.1,2.87,-11.9,37.8,11.0,1,1,0,0,Lost
110761,MLB,total,-105,0.5122,1,0,46.4,-0.3,13.7,21.8,6.89,0,0,0,0,Lost
110762,NFL,total,-110,0.5238,1,0,62.3,-0.25,11.4,7.7,21.65,2,0,0,0,Lost
110763,NHL,moneyline,130,0.4348,1,0,46.5,0.4,1.8,16.3,120.06,1,0,0,0,Won
110764,MLB,spread,-105,0.5122,0,1,69.2,0.62,8.5,27.1,5.11,2,0,1,0,Lost
110765,NBA,moneyline,-120,0.5455,1,1,64.5,-0.61,-10.7,23.7,9.63,2,0,0,0,Won
110766,NFL,total,-110,0.5238,1,1,20.3,0.56,18.3,7.2,5.86,0,0,0,0,Won
110767,NBA,total,-110,0.5238,0,1,56.3,-0.88,13.7,3.0,62.97,3,0,0,0,Won
110768,NHL,spread,-110,0.5238,0,0,60.3,-0.66,4.2,23.1,176.89,0,0,0,0,Won
110769,NHL,moneyline,-200,0.6667,0,1,78.8,-1.65,-1.8,16.2,38.12,0,1,0,0,Lost
110770,NFL,spread,-110,0.5238,0,0,62.0,0.11,-11.0,27.5,46.92,3,0,0,0,Won
110771,NBA,spread,-115,0.5349,1,0,70.6,-0.25,9.9,16.2,28.85,1,0,0,0,Won
110772,NBA,spread,-110,0.5238,0,1,55.3,-2.01,-1.3,14.2,25.14,2,0,0,0,Won
110773,MLB,spread,-115,0.5349,0,0,63.7,-0.76,-3.1,14.0,58.01,2,0,0,1,Lost
110774,NFL,moneyline,-200,0.6667,1,1,74.9,0.02,5.8,12.4,12.55,0,0,0,0,Won
110775,NBA,spread,-110,0.5238,0,0,38.4,0.94,1.0,96.0,54.88,1,0,0,0,Lost
110776,Soccer,moneyline,-180,0.6429,1,1,79.2,-1.31,-14.0,13.3,22.16,1,0,0,0,Won
110777,NBA,moneyline,250,0.2857,1,0,61.9,-0.35,11.6,12.3,28.73,1,0,0,0,Won
110778,NHL,spread,-115,0.5349,0,0,54.6,-1.17,-19.6,31.5,17.53,2,0,0,0,Lost
110779,NBA,moneyline,-150,0.6,0,1,62.4,0.84,7.2,24.7,5.0,3,0,0,0,Won
110780,NBA,spread,-110,0.5238,0,1,53.5,-0.59,-16.3,17.8,60.46,2,0,0,1,Lost
110781,MLB,spread,-110,0.5238,1,0,62.6,0.51,-23.2,7.6,26.64,1,0,0,0,Lost
110782,NFL,total,-120,0.5455,1,1,69.6,-0.32,6.4,5.1,27.98,2,0,1,0,Won
110783,NFL,spread,-110,0.5238,1,0,65.0,-1.83,2.4,15.7,180.59,2,0,0,0,Won
110784,Soccer,spread,-110,0.5238,1,1,66.9,-0.0,-9.1,13.8,34.03,2,0,0,0,Lost
110785,Soccer,moneyline,-250,0.7143,1,1,68.5,-1.18,-15.4,10.5,14.64,2,0,0,0,Lost
110786,NHL,spread,-110,0.5238,1,0,54.4,1.16,2.6,33.7,6.84,3,0,0,1,Won
110787,NFL,spread,-105,0.5122,1,1,78.9,1.94,-11.1,37.8,21.88,1,0,0,0,Lost
110788,NFL,moneyline,130,0.4348,0,0,65.3,0.62,8.0,46.4,43.91,2,0,0,0,Won
110789,NFL,moneyline,-200,0.6667,1,1,68.1,-0.61,-8.4,6.5,7.5,2,0,1,0,Won
110790,Soccer,moneyline,-120,0.5455,1,1,64.4,0.1,-6.6,41.9,82.88,1,0,0,0,Won
110791,NHL,total,-120,0.5455,1,0,36.8,0.34,17.8,3.0,20.26,2,0,0,0,Lost
110792,NBA,spread,-105,0.5122,0,0,34.2,1.19,-7.8,15.6,25.19,4,0,0,1,Won
110793,Soccer,moneyline,-250,0.7143,1,1,61.6,-0.11,-19.0,35.8,29.01,2,0,0,1,Won
110794,NFL,spread,-105,0.5122,0,0,73.2,0.36,-16.7,6.5,7.61,0,0,0,0,Won
110795,MLB,spread,-110,0.5238,1,0,46.5,-1.75,1.4,4.9,17.89,1,1,0,0,Lost
110796,NFL,total,-115,0.5349,0,1,58.0,0.35,21.4,15.7,43.44,1,0,0,0,Lost
110797,NBA,moneyline,250,0.2857,1,0,46.3,-0.89,0.3,72.7,27.22,3,1,0,0,Lost
110798,Soccer,spread,-110,0.5238,1,0,42.5,0.07,-12.0,76.2,18.32,1,1,1,0,Lost
110799,Soccer,spread,-110,0.5238,0,0,47.0,-1.08,-11.4,47.3,21.41,0,1,1,0,Lost
110800,NFL,spread,-105,0.5122,0,0,61.3,0.4,3.4,6.7,49.67,2,1,0,0,Won
110801,NFL,moneyline,-120,0.5455,0,1,60.1,0.76,-22.3,16.5,111.76,4,0,1,0,Lost
110802,MLB,spread,-110,0.5238,0,0,48.6,-0.24,-24.1,96.0,24.82,2,0,0,0,Lost
110803,NFL,total,-110,0.5238,0,0,50.5,-0.91,0.9,37.1,12.68,0,0,0,0,Lost
110804,MLB,spread,-110,0.5238,1,1,65.8,0.68,9.1,4.1,303.7,3,0,0,0,Lost
110805,MLB,spread,-110,0.5238,1,1,67.7,1.7,9.4,34.0,77.46,1,0,0,0,Lost
110806,NBA,total,-110,0.5238,1,0,35.6,2.06,8.7,8.5,26.28,1,0,0,0,Won
110807,NBA,total,-110,0.5238,1,0,48.9,0.42,12.9,12.7,16.65,3,0,0,0,Lost
110808,NFL,spread,-120,0.5455,1,1,64.9,0.37,-3.8,32.2,150.98,2,1,0,1,Lost
110809,Soccer,moneyline,-180,0.6429,1,1,71.3,-1.32,-6.0,11.9,13.16,3,0,0,1,Lost
110810,NBA,total,-110,0.5238,1,1,67.5,1.45,-2.1,10.3,29.92,2,1,0,0,Lost
110811,MLB,moneyline,250,0.2857,1,0,64.9,-2.48,2.0,43.5,57.09,2,0,0,0,Won
110812,NBA,moneyline,-200,0.6667,1,1,49.1,1.37,45.2,32.5,35.77,1,0,0,0,Won
110813,MLB,moneyline,-180,0.6429,1,1,68.0,0.09,-3.9,22.2,12.0,1,0,0,0,Lost
110814,NFL,total,-110,0.5238,0,1,90.6,-2.56,-3.4,96.0,20.28,0,0,0,0,Lost
110815,NFL,moneyline,-120,0.5455,1,1,66.6,0.42,19.3,20.0,29.33,1,0,0,0,Won
110816,NHL,spread,-110,0.5238,1,1,67.1,-0.1,5.2,22.0,9.77,0,0,0,0,Lost
110817,NHL,moneyline,-120,0.5455,0,1,72.2,-0.42,-25.7,12.4,25.09,3,0,0,0,Lost
110818,NFL,moneyline,220,0.3125,1,0,51.5,-0.29,19.1,6.9,119.72,2,0,0,0,Won
110819,NBA,moneyline,-150,0.6,1,1,54.6,0.09,2.4,4.6,165.21,1,0,0,0,Lost
110820,Soccer,spread,-110,0.5238,0,0,58.7,-0.05,-35.6,35.8,24.03,1,0,1,0,Lost
110821,NFL,moneyline,-180,0.6429,0,1,46.2,-1.42,-6.4,11.0,27.96,2,0,1,0,Lost
110822,NFL,spread,-110,0.5238,1,1,70.8,0.48,-10.1,96.0,24.44,0,0,0,0,Lost
110823,NBA,total,-110,0.5238,1,0,64.8,-0.44,-7.2,7.4,5.0,0,0,0,0,Won
110824,NBA,spread,-110,0.5238,1,0,38.8,1.7,4.1,8.3,45.56,4,0,0,0,Won
110825,MLB,moneyline,-120,0.5455,1,1,65.0,0.98,7.2,22.3,37.85,0,0,1,0,Lost
110826,MLB,moneyline,110,0.4762,0,0,52.4,1.01,13.7,6.6,78.77,1,0,1,0,Lost
110827,NBA,spread,-110,0.5238,0,1,83.7,1.97,10.1,4.3,80.83,0,0,0,0,Won
110828,MLB,moneyline,-180,0.6429,1,1,78.7,0.81,13.7,30.4,53.01,0,0,1,0,Won
110829,NBA,spread,-120,0.5455,1,0,68.1,-0.21,-3.9,2.3,53.64,2,1,0,1,Lost
110830,NHL,total,-110,0.5238,0,0,72.5,-2.75,-30.6,19.8,11.02,3,0,0,0,Lost
110831,NFL,moneyline,180,0.3571,1,0,53.6,0.24,-31.5,20.1,34.91,2,0,0,0,Won
110832,NBA,spread,-110,0.5238,0,0,61.1,1.78,7.8,38.1,7.75,1,0,0,0,Won
110833,MLB,moneyline,250,0.2857,1,0,52.0,0.93,-2.2,25.4,20.51,1,0,0,0,Lost
110834,NBA,total,-115,0.5349,0,0,46.0,-0.52,16.5,96.0,138.73,0,0,0,0,Won
110835,NFL,spread,-115,0.5349,1,0,59.0,0.04,4.1,11.8,48.61,2,0,0,0,Won
110836,NBA,total,-110,0.5238,0,1,65.0,-0.51,-22.6,5.0,38.92,2,1,0,0,Lost
110837,MLB,spread,-110,0.5238,0,1,60.6,0.41,-8.8,96.0,28.54,3,0,0,0,Lost
110838,NFL,spread,-110,0.5238,1,1,65.3,-0.46,3.6,18.1,28.92,2,0,1,1,Lost
110839,NHL,moneyline,-250,0.7143,1,1,66.7,1.58,-14.9,7.5,34.49,1,0,0,0,Won
110840,NHL,spread,-115,0.5349,0,1,76.7,0.17,12.6,4.0,31.99,1,0,0,1,Lost
110841,MLB,total,-110,0.5238,0,1,56.0,0.37,-6.8,12.4,55.32,2,0,0,1,Won
110842,NFL,moneyline,130,0.4348,0,0,42.6,-0.85,-5.4,8.2,203.91,0,0,0,0,Won
110843,NHL,moneyline,130,0.4348,0,0,66.1,-0.49,-20.8,8.2,116.74,2,0,0,0,Won
110844,NFL,moneyline,-120,0.5455,1,1,76.3,-1.17,19.0,2.5,19.56,4,0,0,1,Lost
110845,Soccer,moneyline,110,0.4762,0,0,62.3,1.45,-3.8,11.8,16.54,4,1,0,0,Lost
110846,MLB,total,-110,0.5238,1,0,41.3,-0.51,8.0,24.2,18.03,2,0,0,0,Won
110847,NFL,moneyline,220,0.3125,1,0,56.4,0.15,-10.8,6.7,16.28,1,0,0,0,Lost
110848,NHL,total,-115,0.5349,0,0,61.4,-1.66,-6.2,11.1,5.69,1,0,0,0,Won
110849,NBA,moneyline,220,0.3125,1,0,45.2,-1.28,2.2,10.6,33.17,1,0,0,0,Won
110850,NBA,spread,-110,0.5238,0,1,56.8,-0.16,3.7,17.8,20.21,1,0,0,0,Lost
110851,NBA,moneyline,-130,0.5652,0,1,64.2,-0.25,5.4,74.2,29.09,2,0,0,0,Lost
110852,MLB,spread,-105,0.5122,1,0,69.2,0.2,10.6,19.9,18.54,1,0,0,0,Won
110853,NHL,spread,-110,0.5238,1,1,68.7,2.18,6.8,5.8,31.58,0,0,0,0,Won
110854,Soccer,spread,-110,0.5238,0,1,59.1,-2.03,5.0,14.7,15.96,3,0,0,0,Lost
110855,NFL,spread,-110,0.5238,1,0,55.6,1.01,-9.4,22.7,16.28,1,0,1,0,Lost
110856,MLB,spread,-110,0.5238,1,1,55.0,0.63,-4.2,5.5,199.04,2,0,1,0,Lost
110857,MLB,total,-110,0.5238,1,0,50.1,-0.65,-16.2,7.2,9.33,0,0,0,0,Lost
110858,MLB,total,-110,0.5238,1,0,63.7,-0.5,-7.5,7.1,578.74,1,0,0,0,Lost
110859,NBA,spread,-110,0.5238,0,1,43.0,1.32,3.6,13.9,8.23,1,0,0,0,Lost
110860,NBA,total,-115,0.5349,1,1,81.8,-0.04,-0.7,11.7,13.57,1,0,0,0,Won
110861,NHL,total,-110,0.5238,0,0,84.3,-0.44,2.5,3.6,9.01,1,0,0,0,Won
110862,NBA,total,-110,0.5238,1,1,68.0,-1.03,16.2,9.7,20.64,1,1,0,0,Won
110863,NFL,spread,-110,0.5238,0,0,48.0,-0.87,-17.3,15.9,5.0,1,0,0,0,Lost
110864,MLB,spread,-105,0.5122,1,1,77.0,-1.24,-27.9,43.2,76.09,1,0,0,0,Lost
110865,NFL,spread,-110,0.5238,1,0,61.3,0.89,-4.7,5.0,13.66,2,0,1,0,Lost
110866,NFL,moneyline,150,0.4,0,0,51.7,-0.83,16.2,7.2,40.41,1,0,0,0,Won
110867,NFL,moneyline,110,0.4762,0,0,46.3,-1.24,15.8,5.9,154.27,2,0,0,0,Lost
110868,MLB,moneyline,220,0.3125,0,0,50.1,0.18,0.9,3.8,18.23,1,0,0,0,Won
110869,Soccer,total,-120,0.5455,1,1,68.3,-0.79,-4.9,1.5,43.31,1,1,0,0,Lost
110870,NBA,total,-110,0.5238,0,1,76.7,1.66,-2.4,24.5,12.53,1,0,0,0,Lost
110871,NFL,moneyline,-150,0.6,1,1,69.4,0.1,11.9,18.3,65.81,2,1,1,1,Lost
110872,NHL,total,-110,0.5238,1,0,63.4,0.17,-10.9,23.8,41.59,1,1,0,0,Won
110873,NFL,total,-110,0.5238,0,1,62.0,0.3,-8.4,20.8,9.07,3,0,0,0,Lost
110874,Soccer,spread,-110,0.5238,1,0,68.3,0.54,-0.4,11.0,108.66,2,1,0,0,Lost
110875,MLB,total,-110,0.5238,1,0,52.5,0.74,11.9,9.2,26.99,1,0,1,0,Won
110876,NFL,spread,-115,0.5349,1,0,80.1,-0.06,4.5,42.5,25.48,0,0,0,0,Won
110877,NBA,spread,-115,0.5349,1,1,58.2,-0.97,-25.1,29.2,57.56,2,0,0,0,Lost
110878,NBA,total,-110,0.5238,0,0,62.7,-0.2,8.6,14.6,79.58,3,0,0,0,Won
110879,NHL,spread,-105,0.5122,0,1,92.0,0.06,-5.7,6.7,11.21,3,0,0,0,Lost
110880,NFL,moneyline,130,0.4348,1,0,70.5,-1.78,6.1,17.8,72.37,1,0,1,0,Won
110881,NHL,total,-110,0.5238,0,1,74.9,-2.16,-8.1,19.5,31.08,1,0,0,0,Won
110882,NHL,spread,-110,0.5238,0,1,69.6,-1.21,4.5,9.3,23.71,2,0,0,0,Won
110883,Soccer,spread,-110,0.5238,0,0,58.6,-2.07,-0.9,20.3,16.19,1,1,0,0,Lost
110884,Soccer,spread,-115,0.5349,0,1,63.9,-0.43,-8.0,27.6,37.06,1,0,0,1,Lost
110885,NFL,moneyline,-200,0.6667,1,1,59.3,-0.72,-10.6,24.3,7.82,3,0,0,0,Lost
110886,NBA,spread,-110,0.5238,1,1,47.6,0.22,-3.8,38.8,13.56,1,0,0,0,Lost
110887,NHL,spread,-110,0.5238,0,1,73.7,0.79,-21.0,35.4,6.06,4,1,0,1,Lost
110888,NBA,total,-115,0.5349,0,1,47.5,0.43,-6.8,41.6,66.28,3,1,0,0,Lost
